Date,PceID,PBlokID,PceStrtTime,PceEndTime,PceDuration,Reason,Comment,TrpNo,TrpInternalNo,TrpRoute,TrpDirection,TrpType,TrpStrtPlace, TrpSrtTime,TrpEndTime,TrpEndPlace,TrpBlock,Trp_duration,TrpDistance,TrpDutyNo,TrpPceNo, DutyType,ATMSDtyNum,ATMSBlkNum,hour,costcenter,Division,Exporttime,PermTripNumber 
11/05/2021, 40 -030, 40 -  6,1103,2039,  9h36   ,CSE     ,,  104700,   53911660,   40,North,Regular,182nd / Hawthorne,1107,1315,Division 13 Layover, 40 -  6,                 128,    20.061, 40 -030,        ,A,040030, 0400601,11 ,3218,18,2021-11-05_16:09;38.2,10040009111107
11/05/2021, 40 -030, 40 -  6,1103,2039,  9h36   ,CSE     ,,  105810,   53911744,   40,South,Regular,Division 13 Layover,1340,1550,182nd / Hawthorne, 40 -  6,                 130,    19.887, 40 -030,        ,A,040030, 0400601,13 ,3218,18,2021-11-05_16:09;38.3,10040009161340
11/05/2021, 40 -030, 40 -  6,1103,2039,  9h36   ,CSE     ,,  107900,   53911727,   40,North,Regular,182nd / Hawthorne,1612,1821,Division 13 Layover, 40 -  6,                 129,    20.061, 40 -030,        ,A,040030, 0400601,16 ,3218,18,2021-11-05_16:09;38.3,10040009111612
11/05/2021, 40 -030, 40 -  6,1103,2039,  9h36   ,CSE     ,,  108910,   53911737,   40,South,Regular,Division 13 Layover,1836,2026,182nd / Hawthorne, 40 -  6,                 110,    19.887, 40 -030,        ,A,040030, 0400601,18 ,3218,18,2021-11-05_16:09;38.4,10040009161836
11/05/2021, 40 -030, 40 -  6,1103,2039,  9h36   ,CSE     ,,  942015,   54104025,,,Pull-in,182nd / Hawthorne,2026,2039,Division 18, 40 -  6,                  13,     5.000, 40 -030,        ,A,040030, 0400601,20 ,3218,18,2021-11-05_16:09;38.4,10000000002026
11/05/2021, 40 -037, 40 - 17,1211,2005,  7h54   ,CT      ,,  105600,   53911642,   40,North,Regular,182nd / Hawthorne,1235,1445,Division 13 Layover, 40 - 17,                 130,    20.061, 40 -037,        ,A,040037, 0401701,12 ,3218,18,2021-11-05_16:09;34.6,10040009111235
11/05/2021, 40 -037, 40 - 17,1211,2005,  7h54   ,CT      ,,  106710,   53911688,   40,South,Regular,Division 13 Layover,1508,1717,182nd / Hawthorne, 40 - 17,                 129,    19.887, 40 -037,        ,A,040037, 0401701,15 ,3218,18,2021-11-05_16:09;34.6,10040009161508
11/05/2021, 40 -037, 40 - 17,1211,2005,  7h54   ,CT      ,,  108800,   53911739,   40,North,Regular,182nd / Hawthorne,1737,1932,Patsaouras Transit Plaza, 40 - 17,                 115,    19.588, 40 -037,        ,A,040037, 0401701,17 ,3218,18,2021-11-05_16:09;34.7,10040009131737
11/05/2021, 40 -037, 40 - 17,1211,2005,  7h54   ,CT      ,,  942087,   54104057,,,Pull-in,Patsaouras Transit Plaza,1932,2005,Division 18, 40 - 17,                  33,    16.600, 40 -037,        ,A,040037, 0401701,19 ,3218,18,2021-11-05_16:09;34.7,10000000001932
11/05/2021, 40 -191, 40 - 21,0549,1519,  9h30   ,CT      ,,  942038,   54104036,,,Pull-out,Division 18,0549,0605,182nd / Hawthorne, 40 - 21,                  16,     5.000, 40 -191,        ,F,040191, 0402102,05 ,3218,18,2021-11-05_16:09;37.8,10000000000549
11/05/2021, 40 -191, 40 - 21,0549,1519,  9h30   ,CT      ,,  101400,   53911627,   40,North,Regular,182nd / Hawthorne,0605,0745,Division 13 Layover, 40 - 21,                 100,    20.061, 40 -191,        ,F,040191, 0402102,06 ,3218,18,2021-11-05_16:09;37.9,10040009110605
11/05/2021, 40 -191, 40 - 21,0549,1519,  9h30   ,CT      ,,  102410,   53911664,   40,South,Regular,Division 13 Layover,0810,1002,182nd / Hawthorne, 40 - 21,                 112,    19.887, 40 -191,        ,F,040191, 0402102,08 ,3218,18,2021-11-05_16:09;37.9,10040009160810
11/05/2021, 40 -191, 40 - 21,0549,1519,  9h30   ,CT      ,,  104200,   53911597,   40,North,Regular,182nd / Hawthorne,1020,1224,Division 13 Layover, 40 - 21,                 124,    20.061, 40 -191,        ,F,040191, 0402102,10 ,3218,18,2021-11-05_16:09;38,10040009111020
11/05/2021, 40 -191, 40 - 21,0549,1519,  9h30   ,CT      ,,  105310,   53911707,   40,South,Regular,Division 13 Layover,1250,1501,182nd / Hawthorne, 40 - 21,                 131,    19.887, 40 -191,        ,F,040191, 0402102,12 ,3218,18,2021-11-05_16:09;38,10040009161250
11/05/2021, 40-604, 40 -  9,1303,1818,  5h15   ,CT      ,,  106100,   53911750,   40,North,Regular,182nd / Hawthorne,1322,1536,Division 13 Layover, 40 -  9,                 134,    20.061, 40 -702, 40 -604,EB,040604, 0400901,13 ,3218,18,2021-11-05_16:09;37.7,10040009111322
11/05/2021, 40-604, 40 -  9,1303,1818,  5h15   ,CT      ,,  107210,   53911689,   40,South,Regular,Division 13 Layover,1557,1802,182nd / Hawthorne, 40 -  9,                 125,    19.887, 40 -702, 40 -604,EB,040604, 0400901,15 ,3218,18,2021-11-05_16:09;37.8,10040009161557
11/05/2021, 40-604, 40 -  9,1303,1818,  5h15   ,CT      ,,  942023,   54104033,,,Pull-in,182nd / Hawthorne,1802,1818,Division 18, 40 -  9,                  16,     5.000, 40 -702, 40 -604,EB,040604, 0400901,18 ,3218,18,2021-11-05_16:09;37.8,10000000001802
11/05/2021, 40-605, 40 - 25,1332,1812,  4h40   ,CT      ,,  106200,   53911752,   40,North,Regular,182nd / Hawthorne,1332,1545,Division 13 Layover, 40 - 25,                 133,    20.061,    1064, 40 -605,EB,000106, 0402502,13 ,3218,18,2021-11-05_16:09;35.5,10040009111332
11/05/2021, 40-605, 40 - 25,1332,1812,  4h40   ,CT      ,,  107310,   53911695,   40,South,Regular,Division 13 Layover,1605,1810,182nd / Hawthorne, 40 - 25,                 125,    19.887,    1064, 40 -605,EB,000106, 0402502,16 ,3218,18,2021-11-05_16:09;35.5,10040009161605
11/05/2021, 40-606, 40 -  8,1322,1834,  5h12   ,CT      ,,  106300,   53911706,   40,North,Regular,182nd / Hawthorne,1343,1555,Division 13 Layover, 40 -  8,                 132,    20.061,    1062, 40 -606,EB,000106, 0400801,13 ,3218,18,2021-11-05_16:09;38.1,10040009111343
11/05/2021, 40-606, 40 -  8,1322,1834,  5h12   ,CT      ,,  107410,   53911690,   40,South,Regular,Division 13 Layover,1613,1818,182nd / Hawthorne, 40 -  8,                 125,    19.887,    1062, 40 -606,EB,000106, 0400801,16 ,3218,18,2021-11-05_16:09;38.2,10040009161613
11/05/2021, 40-606, 40 -  8,1322,1834,  5h12   ,CT      ,,  942063,   54104023,,,Pull-in,182nd / Hawthorne,1818,1834,Division 18, 40 -  8,                  16,     5.000,    1062, 40 -606,EB,000106, 0400801,18 ,3218,18,2021-11-05_16:09;38.2,10000000001818
11/05/2021,111 -008,111 -  8,0428,1313,  8h45   ,CT      ,,  940215,   54103926,,,Pull-out,Division 18,0428,0458,LAX City Bus Center,111 -  8,                  30,    13.600,111 -008,        ,A,111008,    0801,04 ,3218,,2021-11-05_16:09;37,10000000000428
11/05/2021,111 -008,111 -  8,0428,1313,  8h45   ,CT      ,,  100500,   53914770,  111,East,Regular,LAX City Bus Center,0458,0620,Norwalk Station,111 -  8,                  82,    21.069,111 -008,        ,A,111008,    0801,04 ,3218,,2021-11-05_16:09;37.1,10111003590458
11/05/2021,111 -008,111 -  8,0428,1313,  8h45   ,CT      ,,  101710,   53914712,  111,West,Regular,Norwalk Station,0643,0812,Inglewood Transit Center,111 -  8,                  89,    18.048,111 -008,        ,A,111008,    0801,06 ,3218,,2021-11-05_16:09;37.1,10111003630643
11/05/2021,111 -008,111 -  8,0428,1313,  8h45   ,CT      ,,  102500,   53914794,  111,East,Regular,Inglewood Transit Center,0824,0950,Norwalk Station,111 -  8,                  86,    17.944,111 -008,        ,A,111008,    0801,08 ,3218,,2021-11-05_16:09;37.2,10111003610824
11/05/2021,111 -008,111 -  8,0428,1313,  8h45   ,CT      ,,  103810,   53914749,  111,West,Regular,Norwalk Station,1007,1158,LAX City Bus Center,111 -  8,                 111,    21.219,111 -008,        ,A,111008,    0801,10 ,3218,,2021-11-05_16:09;37.2,10111003801007
11/05/2021,111 -008,111 -  8,0428,1313,  8h45   ,CT      ,,  105200,   53914821,  111,East,Regular,LAX City Bus Center,1227,1313,Florence / Broadway,111 -  8,                  46,     8.077,111 -008,        ,A,111008,    0801,12 ,3218,,2021-11-05_16:09;37,10111003681227
11/05/2021,111 -008,111 -  8,0428,1313,  8h45   ,CT      ,,  105200,   54774212,  111,East,Regular,Florence / Broadway,1313,1400,Florence Garfield Layover,111 -  8,                  47,     7.267, 40 -701,111 -603,EB,111008,    0801,13 ,3218,,2021-11-05_16:09;37.2,10111003681313
11/05/2021,111 -010,111 - 10,0445,1330,  8h45   ,CT      ,,  940211,   54103918,,,Pull-out,Division 18,0445,0510,Norwalk Station,111 - 10,                  25,    15.300,111 -010,        ,A,111010,    1001,04 ,3218,,2021-11-05_16:09;32.1,10000000000445
11/05/2021,111 -010,111 - 10,0445,1330,  8h45   ,CT      ,,  100710,   53914768,  111,West,Regular,Norwalk Station,0510,0623,Inglewood Transit Center,111 - 10,                  73,    18.048,111 -010,        ,A,111010,    1001,05 ,3218,,2021-11-05_16:09;32.2,10111003630510
11/05/2021,111 -010,111 - 10,0445,1330,  8h45   ,CT      ,,  101500,   53914785,  111,East,Regular,Inglewood Transit Center,0649,0810,Norwalk Station,111 - 10,                  81,    17.944,111 -010,        ,A,111010,    1001,06 ,3218,,2021-11-05_16:09;32.2,10111003610649
11/05/2021,111 -010,111 - 10,0445,1330,  8h45   ,CT      ,,  102810,   53914733,  111,West,Regular,Norwalk Station,0832,1016,LAX City Bus Center,111 - 10,                 104,    21.219,111 -010,        ,A,111010,    1001,08 ,3218,,2021-11-05_16:09;32.3,10111003800832
11/05/2021,111 -010,111 - 10,0445,1330,  8h45   ,CT      ,,  104200,   53914812,  111,East,Regular,LAX City Bus Center,1049,1220,Florence Garfield Layover,111 - 10,                  91,    15.344,111 -010,        ,A,111010,    1001,10 ,3218,,2021-11-05_16:09;32.3,10111003681049
11/05/2021,111 -010,111 - 10,0445,1330,  8h45   ,CT      ,,  105110,   53914725,  111,West,Regular,Florence Garfield Layover,1236,1330,Florence / Broadway,111 - 10,                  54,     7.462,111 -010,        ,A,111010,    1001,12 ,3218,,2021-11-05_16:09;32.1,10111003671236
11/05/2021,111 -010,111 - 10,0445,1330,  8h45   ,CT      ,,  105110,   54774213,  111,West,Regular,Florence / Broadway,1330,1357,Inglewood Transit Center,111 - 10,                  27,     4.993,    1074,111 -606,EB,111010,    1001,13 ,3218,,2021-11-05_16:09;32.3,10111003671330
11/05/2021,111 -016,111 - 16,0531,1143,  6h12   ,CT      ,,  940201,   54103924,,,Pull-out,Division 18,0531,0556,Norwalk Station,111 - 16,                  25,    15.300,111 -016,        ,EB,111016, 1111602,05 ,3218,18,2021-11-05_16:09;36.1,10000000000531
11/05/2021,111 -016,111 - 16,0531,1143,  6h12   ,CT      ,,  101210,   53914773,  111,West,Regular,Norwalk Station,0556,0736,LAX City Bus Center,111 - 16,                 100,    21.219,111 -016,        ,EB,111016, 1111602,05 ,3218,18,2021-11-05_16:09;36.1,10111003800556
11/05/2021,111 -016,111 - 16,0531,1143,  6h12   ,CT      ,,  102400,   53914793,  111,East,Regular,LAX City Bus Center,0800,0917,Florence Garfield Layover,111 - 16,                  77,    15.344,111 -016,        ,EB,111016, 1111602,08 ,3218,18,2021-11-05_16:09;36.2,10111003680800
11/05/2021,111 -016,111 - 16,0531,1143,  6h12   ,CT      ,,  103310,   53914737,  111,West,Regular,Florence Garfield Layover,0939,1052,Inglewood Transit Center,111 - 16,                  73,    12.455,111 -016,        ,EB,111016, 1111602,09 ,3218,18,2021-11-05_16:09;36.2,10111003670939
11/05/2021,111 -016,111 - 16,0531,1143,  6h12   ,CT      ,,  104300,   53914813,  111,East,Regular,Inglewood Transit Center,1115,1143,Florence / Broadway,111 - 16,                  28,     4.951,111 -016,        ,EB,111016, 1111602,11 ,3218,18,2021-11-05_16:09;36.1,10111003611115
11/05/2021,111 -020,111 -  6,1332,1803,  4h31   ,CT      ,,  105700,   53914826,  111,East,Regular,Inglewood Transit Center,1332,1517,Norwalk Station,111 -  6,                 105,    17.944,111 -020,        ,EB,111020, 1110601,13 ,3218,18,2021-11-05_16:09;39.3,10111003611332
11/05/2021,111 -020,111 -  6,1332,1803,  4h31   ,CT      ,,  107210,   53914748,  111,West,Regular,Norwalk Station,1543,1738,LAX City Bus Center,111 -  6,                 115,    21.219,111 -020,        ,EB,111020, 1110601,15 ,3218,18,2021-11-05_16:09;39.3,10111003801543
11/05/2021,111 -020,111 -  6,1332,1803,  4h31   ,CT      ,,  940174,   54103896,,,Pull-in,LAX City Bus Center,1738,1803,Division 18,111 -  6,                  25,    13.900,111 -020,        ,EB,111020, 1110601,17 ,3218,18,2021-11-05_16:09;39.3,10000000001738
11/05/2021,111 -023,111 - 23,0922,1835,  9h13   ,CT      ,,  940171,   54103923,,,Pull-out,Division 18,0922,0952,LAX City Bus Center,111 - 23,                  30,    13.600,111 -023,        ,A,111023, 1112302,09 ,3218,18,2021-11-05_16:09;37.5,10000000000922
11/05/2021,111 -023,111 - 23,0922,1835,  9h13   ,CT      ,,  103600,   53914806,  111,East,Regular,LAX City Bus Center,0952,1119,Florence Garfield Layover,111 - 23,                  87,    15.344,111 -023,        ,A,111023, 1112302,09 ,3218,18,2021-11-05_16:09;37.5,10111003680952
11/05/2021,111 -023,111 - 23,0922,1835,  9h13   ,CT      ,,  104510,   53914722,  111,West,Regular,Florence Garfield Layover,1137,1257,Inglewood Transit Center,111 - 23,                  80,    12.455,111 -023,        ,A,111023, 1112302,11 ,3218,18,2021-11-05_16:09;37.6,10111003671137
11/05/2021,111 -023,111 - 23,0922,1835,  9h13   ,CT      ,,  105500,   53914824,  111,East,Regular,Inglewood Transit Center,1312,1456,Norwalk Station,111 - 23,                 104,    17.944,111 -023,        ,A,111023, 1112302,13 ,3218,18,2021-11-05_16:09;37.6,10111003611312
11/05/2021,111 -023,111 - 23,0922,1835,  9h13   ,CT      ,,  107010,   53914753,  111,West,Regular,Norwalk Station,1523,1719,LAX City Bus Center,111 - 23,                 116,    21.219,111 -023,        ,A,111023, 1112302,15 ,3218,18,2021-11-05_16:09;37.7,10111003801523
11/05/2021,111 -023,111 - 23,0922,1835,  9h13   ,CT      ,,  108400,   53914677,  111,East,Regular,LAX City Bus Center,1749,1835,Florence / Broadway,111 - 23,                  46,     8.077,111 -023,        ,A,111023, 1112302,17 ,3218,18,2021-11-05_16:09;37.5,10111003591749
11/05/2021,111 -029,111 -  1,1123,1857,  7h34   ,CT      ,,  104100,   54774694,  111,East,Regular,Florence / Broadway,1123,1236,Norwalk Station,111 -  1,                  73,    12.993,111 -029,        ,A,111029, 1110101,11 ,3218,18,2021-11-05_16:09;37.4,10111003611123
11/05/2021,111 -029,111 -  1,1123,1857,  7h34   ,CT      ,,  105610,   53914727,  111,West,Regular,Norwalk Station,1303,1502,LAX City Bus Center,111 -  1,                 119,    21.219,111 -029,        ,A,111029, 1110101,13 ,3218,18,2021-11-05_16:09;37.4,10111003801303
11/05/2021,111 -029,111 -  1,1123,1857,  7h34   ,CT      ,,  107000,   53914840,  111,East,Regular,LAX City Bus Center,1526,1700,Florence Garfield Layover,111 -  1,                  94,    15.344,111 -029,        ,A,111029, 1110101,15 ,3218,18,2021-11-05_16:09;37.5,10111003681526
11/05/2021,111 -029,111 -  1,1123,1857,  7h34   ,CT      ,,  107910,   53914767,  111,West,Regular,Florence Garfield Layover,1718,1833,Inglewood Transit Center,111 -  1,                  75,    12.455,111 -029,        ,A,111029, 1110101,17 ,3218,18,2021-11-05_16:09;37.5,10111003671718
11/05/2021,111 -029,111 -  1,1123,1857,  7h34   ,CT      ,,  940190,   54103894,,,Pull-in,Inglewood Transit Center,1833,1857,Division 18,111 -  1,                  24,    11.500,111 -029,        ,A,111029, 1110101,18 ,3218,18,2021-11-05_16:09;37.5,10000000001833
11/05/2021,111-102,111 - 24,1041,1413,  3h32   ,CT      ,,  940185,   54103919,,,Pull-out,Division 18,1041,1106,Norwalk Station,111 - 24,                  25,    15.300,910 -058,111 -102,EB,910058, 1112402,10 ,3218,18,2021-11-05_16:09;35,10000000001041
11/05/2021,111-102,111 - 24,1041,1413,  3h32   ,CT      ,,  104410,   53914724,  111,West,Regular,Norwalk Station,1106,1302,LAX City Bus Center,111 - 24,                 116,    21.219,910 -058,111 -102,EB,910058, 1112402,11 ,3218,18,2021-11-05_16:09;35.1,10111003801106
11/05/2021,111-102,111 - 24,1041,1413,  3h32   ,CT      ,,  105800,   53914827,  111,East,Regular,LAX City Bus Center,1326,1413,Florence / Broadway,111 - 24,                  47,     8.077,910 -058,111 -102,EB,910058, 1112402,13 ,3218,18,2021-11-05_16:09;35,10111003681326
11/05/2021,111-603,111 -  8,1313,1759,  4h46   ,CT      ,,  105200,   53914821,  111,East,Regular,LAX City Bus Center,1227,1313,Florence / Broadway,111 -  8,                  46,     8.077,111 -008,        ,A,111603,    0801,12 ,3218,,2021-11-05_16:09;37.2,10111003681227
11/05/2021,111-603,111 -  8,1313,1759,  4h46   ,CT      ,,  105200,   54774212,  111,East,Regular,Florence / Broadway,1313,1400,Florence Garfield Layover,111 -  8,                  47,     7.267, 40 -701,111 -603,EB,111603,    0801,13 ,3218,,2021-11-05_16:09;37.3,10111003681313
11/05/2021,111-603,111 -  8,1313,1759,  4h46   ,CT      ,,  106110,   53914755,  111,West,Regular,Florence Garfield Layover,1417,1535,Inglewood Transit Center,111 -  8,                  78,    12.455, 40 -701,111 -603,EB,111603,    0801,14 ,3218,,2021-11-05_16:09;37.3,10111003671417
11/05/2021,111-603,111 -  8,1313,1759,  4h46   ,CT      ,,  107100,   53914841,  111,East,Regular,Inglewood Transit Center,1552,1734,Norwalk Station,111 -  8,                 102,    17.944, 40 -701,111 -603,EB,111603,    0801,15 ,3218,,2021-11-05_16:09;37.3,10111003611552
11/05/2021,111-603,111 -  8,1313,1759,  4h46   ,CT      ,,  940216,   54103890,,,Pull-in,Norwalk Station,1734,1759,Division 18,111 -  8,                  25,    15.800, 40 -701,111 -603,EB,111603,    0801,17 ,3218,,2021-11-05_16:09;37.3,10000000001734
11/05/2021,111-606,111 - 10,1330,1834,  5h04   ,CT      ,,  105110,   53914725,  111,West,Regular,Florence Garfield Layover,1236,1330,Florence / Broadway,111 - 10,                  54,     7.462,111 -010,        ,A,000107,    1001,12 ,3218,,2021-11-05_16:09;31.8,10111003671236
11/05/2021,111-606,111 - 10,1330,1834,  5h04   ,CT      ,,  105110,   54774213,  111,West,Regular,Florence / Broadway,1330,1357,Inglewood Transit Center,111 - 10,                  27,     4.993,    1074,111 -606,EB,000107,    1001,13 ,3218,,2021-11-05_16:09;31.8,10111003671330
11/05/2021,111-606,111 - 10,1330,1834,  5h04   ,CT      ,,  106100,   53914830,  111,East,Regular,Inglewood Transit Center,1412,1558,Norwalk Station,111 - 10,                 106,    17.944,    1074,111 -606,EB,000107,    1001,14 ,3218,,2021-11-05_16:09;32,10111003611412
11/05/2021,111-606,111 - 10,1330,1834,  5h04   ,CT      ,,  105510,   53983501,  115,West,Regular,Norwalk Station,1619,1804,Manchester / Sepulveda,111 - 10,                 105,    18.774,    1074,111 -606,EB,000107,    1001,16 ,3218,,2021-11-05_16:09;32.1,10115004421619
11/05/2021,111-606,111 - 10,1330,1834,  5h04   ,CT      ,,  244649,   54103908,,,Pull-in,Manchester / Sepulveda,1804,1834,Division 18,111 - 10,                  30,    14.500,    1074,111 -606,EB,000107,    1001,18 ,3218,,2021-11-05_16:09;32.1,10000000001804
11/05/2021,115-505,115 - 19,0511,0923,  4h12   ,CT      ,,  244640,   54103938,,,Pull-out,Division 18,0511,0541,Manchester / Sepulveda Westway,115 - 19,                  30,    14.100,210 -701,115 -505,EB,115505,    1901,05 ,3218,,2021-11-05_16:09;36.8,10000000000511
11/05/2021,115-505,115 - 19,0511,0923,  4h12   ,CT      ,,  100400,   53983448,  115,East,Regular,Manchester / Sepulveda Westway,0541,0705,Norwalk Station,115 - 19,                  84,    18.761,210 -701,115 -505,EB,115505,    1901,05 ,3218,,2021-11-05_16:09;36.9,10115005150541
11/05/2021,115-505,115 - 19,0511,0923,  4h12   ,CT      ,,  101510,   53983461,  115,West,Regular,Norwalk Station,0718,0853,Manchester / Sepulveda,115 - 19,                  95,    18.774,210 -701,115 -505,EB,115505,    1901,07 ,3218,,2021-11-05_16:09;37,10115004420718
11/05/2021,115-505,115 - 19,0511,0923,  4h12   ,CT      ,,  244641,   54103977,,,Pull-in,Manchester / Sepulveda,0853,0923,Division 18,115 - 19,                  30,    14.500,210 -701,115 -505,EB,115505,    1901,08 ,3218,,2021-11-05_16:09;37,10000000000853
